ANIO,MES,SST_MACRO,CHL_A_MACRO,WIND_SPEED_MACRO,WIND_MAX_MACRO,SST_SD,CHL_A_SD,N_REGIONES,N_DIAS,SST2,CHL_A2,WIND2,SST_X_CHL,SST_X_WIND,PRECIO_DIESEL_MACRO,N_REGIONES_DIESEL
2017,2,15.570021072892803,3.9749286602958533,5.719964511617495,7.721914732296258,1.27334736766288,3.251326136449976,6,252,242.42555621032596,15.800057854441388,32.71799401416357,61.889723004051994,89.05996798208339,499.68378442568013,8
2017,3,15.444316059046077,3.5338788496375053,4.1673852255990935,5.920004615700213,0.8172889135977583,2.682500788593837,6,279,238.52689853170855,12.488299723915297,17.36709961854161,54.5783418681798,64.36241456395143,503.2536336615815,8
2017,4,14.662307879282185,2.7684926438896666,6.038782951285211,7.9937594217947625,0.620240806838072,2.25681910789552,6,270,214.98327234686045,7.664551519271196,36.466899532732924,40.592491506238225,88.54249484790408,494.8270832618774,8
2017,5,14.078271841405167,1.7255698701204496,4.701900057925119,6.671357513795718,1.0658704173802285,1.5131425703503383,6,279,198.19773804050163,2.9775913766675055,22.10786415471624,24.293041712893896,66.19462718658853,502.73254373128367,8
2017,6,12.560749291497785,1.1462267923918024,8.01002819551499,10.752031374287323,1.03052972505602,0.9033997524312017,6,270,157.77242276386212,1.3138358595968,64.16055169294512,14.39746737043111,100.61195598169219,492.7338445545683,8
2017,7,11.74733432628532,1.7350160829192156,8.273494221083078,10.919974702761722,0.9547973591024447,1.0362934302183757,6,279,137.99986377352135,3.0102808079883383,68.4507066262951,20.381813987534,97.19150266165246,478.78747507974487,8
2017,8,11.453520013882104,1.3717772958331018,6.1223316146714994,8.117796860333907,0.7020683588659355,0.8167151485135136,6,279,131.1831207083979,1.8817729493631774,37.48294440000613,15.711678712413503,70.12224768026316,482.13583138853187,8
2017,9,11.493731701561348,2.991892830668205,7.034256374577782,9.003475997344598,0.6511386087397857,2.5570541748544096,6,270,132.1058684274763,8.951422710203804,49.48076274328817,34.38801347552526,80.84985548939466,493.4347814013868,8
2017,10,12.001420473639072,3.4801622547162454,6.322945528550229,7.831144619604594,0.4692870075567096,2.9961438171003207,6,279,144.0340933850831,12.11152931915166,39.979640157013336,41.76689053533747,75.88432792004734,523.0585019999494,8
2017,11,12.876050382156485,3.7991389066403642,8.576198774071573,10.43843209250864,1.117635673282094,3.341661402805854,6,270,165.79267344383217,14.433456431948542,73.55118541238674,48.91790397071223,110.42756750233426,526.3127040143328,8
