ANIO,MES,P_HARINA_REAL,PRECIO_DIESEL_REAL,SST_MACRO,CHL_A_MACRO,WIND_SPEED_MACRO,ln_P_HARINA,ln_DIESEL,ln_SST,ln_WIND,SST2,WIND2,SST_X_WIND,DIESEL_LAG1,D_DIESEL,P_A,P_J,P_S,Q_A,Q_J,Q_S,ln_P_A,ln_P_S,ln_P_J,ln_Q_A,ln_Q_S,ln_Q_J,D_SHOCK_JUREL
2023,12,1890354.251149512,1110.4502946356329,13.834475830894617,4.616207840316762,7.479553347442605,14.45227480394282,7.012520882887123,2.627163725343314,2.0121730772947566,191.3927215156073,55.943718277239874,103.47570001108164,1085.5276165469725,24.922678088660405,164665.16959630745,301782.16394214204,184049.9640683069,5020.911999999998,0,0,12.011669415940222,12.12296254357926,12.617460724636878,8.521566016664758,0,0,0
2024,1,1926456.4043767536,1070.0256245802875,14.883294768759898,4.726631552060944,7.682206729862415,14.47119281334862,6.975437875375074,2.7002394275262867,2.0389068405043975,221.51246317379574,59.01630024034338,114.33654723509336,1110.4502946356329,-40.42467005534536,173861.27162543635,306600.9860904434,186784.46794010262,0,143748.73200000008,0,12.06601297068336,12.13771065324763,12.63330246162617,0,0,11.875829094310033,0
2024,2,1962229.0185002265,1076.5129474618689,14.487424339463942,4.488206115744032,6.7221412468390636,14.489591639359707,6.981482344100291,2.6732809861820996,1.9054067417032563,209.88546399169223,45.18718294245504,97.38651271277074,1070.0256245802875,6.487322881581349,183057.37365456522,305079.55279550655,189518.97181189837,0,0,0,12.11755489992536,12.152244413595803,12.628327850417348,0,0,0,0
2024,3,1998001.6326236993,1083.0002703434504,14.091553910167985,4.24978067942712,5.762075763815711,14.50765805531928,6.9874904966255675,2.6455756044406167,1.7512977854505372,198.57189160317063,33.20151710795241,81.19660126028147,1076.5129474618689,6.487322881581576,192253.47568369412,303558.1195005697,192253.47568369412,37704.742000000006,104571.62199999996,63773.90400000001,12.16656996618337,12.16656996618337,12.623328368679086,10.537567669530771,11.063115037716837,11.557637056391318,0
2024,4,1851215.833789406,1094.8103267265349,13.584281516682426,2.9045909625750164,6.1013842702224705,14.431353188641996,6.998336409645362,2.608913353491648,1.8085156749793185,184.53270432447977,37.22689001291819,82.88292156816,1083.0002703434504,11.81005638308443,191296.99073004397,302047.8801000694,191296.99073004397,22415.663,122787.62799999988,10462.345,12.161582424672332,12.161582424672332,12.618340827168046,10.01755984522719,9.255633476172047,11.718219684543799,0
2024,5,1695336.7735255824,1086.523136011945,11.887442849551686,1.8461733271687328,6.527946282664898,14.343391965506921,6.99073809354427,2.475482620251261,1.8760923888695085,141.3112975013575,42.61408266935846,77.60058836012234,1094.8103267265349,-8.28719071458977,190724.81628120036,301144.44675979007,190724.81628120036,37413.006000000016,85034.45199999998,9202.514,12.158586915692533,12.158586915692533,12.615345318188249,10.529800405276614,9.127340646632048,11.350823530870727,0
2024,6,1728486.2823102225,1062.1223855563849,11.988225809943817,1.289005141971145,7.4904544416327425,14.362756602130792,6.968024435799089,2.483924985608665,2.0136294688037752,143.71755807020307,56.10690774217568,89.79725926538994,1086.523136011945,-24.400750455560228,190915.73201321356,301144.44675979007,190915.73201321356,2877.019,0,954.9939999999996,12.159587416026117,12.159587416026117,12.615345318188249,7.964857489232331,6.862751636881078,0,0
2024,7,1728486.2823102225,1062.1223855563849,11.988225809943817,1.289005141971145,7.4904544416327425,14.362756602130792,6.968024435799089,2.483924985608665,2.0136294688037752,143.71755807020307,56.10690774217568,89.79725926538994,1062.1223855563849,0,190915.73201321356,301144.44675979007,190915.73201321356,0,0,0,12.159587416026117,12.159587416026117,12.615345318188249,0,0,0,0
2024,8,1728486.2823102225,1062.1223855563849,11.988225809943817,1.289005141971145,7.4904544416327425,14.362756602130792,6.968024435799089,2.483924985608665,2.0136294688037752,143.71755807020307,56.10690774217568,89.79725926538994,1062.1223855563849,0,190915.73201321356,301144.44675979007,190915.73201321356,0,0,0,12.159587416026117,12.159587416026117,12.615345318188249,0,0,0,0
2024,9,1728486.2823102225,1062.1223855563849,11.988225809943817,1.289005141971145,7.4904544416327425,14.362756602130792,6.968024435799089,2.483924985608665,2.0136294688037752,143.71755807020307,56.10690774217568,89.79725926538994,1062.1223855563849,0,190915.73201321356,301144.44675979007,190915.73201321356,0,0,0,12.159587416026117,12.159587416026117,12.615345318188249,0,0,0,0
2024,10,1728486.2823102225,1062.1223855563849,11.988225809943817,1.289005141971145,7.4904544416327425,14.362756602130792,6.968024435799089,2.483924985608665,2.0136294688037752,143.71755807020307,56.10690774217568,89.79725926538994,1062.1223855563849,0,190915.73201321356,301144.44675979007,190915.73201321356,0,0,0,12.159587416026117,12.159587416026117,12.615345318188249,0,0,0,0
2024,11,1728486.2823102225,1062.1223855563849,11.988225809943817,1.289005141971145,7.4904544416327425,14.362756602130792,6.968024435799089,2.483924985608665,2.0136294688037752,143.71755807020307,56.10690774217568,89.79725926538994,1062.1223855563849,0,190915.73201321356,301144.44675979007,190915.73201321356,0,0,0,12.159587416026117,12.159587416026117,12.615345318188249,0,0,0,0
2024,12,1728486.2823102225,1062.1223855563849,11.988225809943817,1.289005141971145,7.4904544416327425,14.362756602130792,6.968024435799089,2.483924985608665,2.0136294688037752,143.71755807020307,56.10690774217568,89.79725926538994,1062.1223855563849,0,190915.73201321356,301144.44675979007,190915.73201321356,0,0,0,12.159587416026117,12.159587416026117,12.615345318188249,0,0,0,0
