ANIO,MES,RG,NM_RECURSO,FECHA,Q_TOTAL,Q_INDUSTRIAL,Q_ARTESANAL,N_FLOTAS_ACTIVAS,N_OUTLIERS,SHARE_INDUSTRIAL,SHARE_ARTESANAL
2016,8,10,ANCHOVETA,2016-08-01,26.169999999999998,0,26.169999999999998,1,0,0,1
2016,8,10,SARDINA COMUN,2016-08-01,69.98700000000002,0,69.98700000000002,1,0,0,1
2016,9,5,SARDINA COMUN,2016-09-01,14.274000000000001,0,14.274000000000001,1,0,0,1
2016,9,8,ANCHOVETA,2016-09-01,0.095,0,0.095,1,0,0,1
2016,9,8,JUREL,2016-09-01,105.382,79.765,25.617,2,0,0.7569129452847735,0.2430870547152265
2016,9,8,SARDINA COMUN,2016-09-01,135.019,0,135.019,1,0,0,1
2016,9,10,ANCHOVETA,2016-09-01,13.004999999999999,0,13.004999999999999,1,0,0,1
2016,9,10,SARDINA COMUN,2016-09-01,25.502000000000002,0,25.502000000000002,1,0,0,1
2016,9,14,SARDINA COMUN,2016-09-01,33.283,0,33.283,1,0,0,1
2016,10,5,JUREL,2016-10-01,0.16,0,0.16,1,0,0,1
2016,10,5,SARDINA COMUN,2016-10-01,23.539999999999996,0,23.539999999999996,1,0,0,1
2016,10,8,ANCHOVETA,2016-10-01,1547.3079999999998,1543.6519999999998,3.6559999999999997,2,0,0.9976371866493291,0.002362813350670972
2016,10,8,JUREL,2016-10-01,3670.5179999999996,3519.4499999999994,151.068,2,0,0.9588428663202305,0.041157133679769455
2016,10,8,SARDINA COMUN,2016-10-01,16075.666,16066.918,8.747999999999998,2,0,0.9994558234787909,5.441765212091367e-4
2016,10,9,SARDINA COMUN,2016-10-01,1.3,0,1.3,1,0,0,1
2016,10,10,ANCHOVETA,2016-10-01,6.9510000000000005,0,6.9510000000000005,1,0,0,1
2016,10,10,SARDINA COMUN,2016-10-01,12.251000000000001,0,12.251000000000001,1,0,0,1
2016,10,14,ANCHOVETA,2016-10-01,364.62100000000004,237.736,126.88500000000002,2,0,0.6520085239193573,0.3479914760806427
2016,10,14,SARDINA COMUN,2016-10-01,12357.442000000005,1312.104,11045.338000000005,2,1,0.10617925619234139,0.8938207438076586
2016,11,5,JUREL,2016-11-01,0.95,0,0.95,1,0,0,1
2016,11,5,SARDINA COMUN,2016-11-01,13.299999999999999,0,13.299999999999999,1,0,0,1
2016,11,8,ANCHOVETA,2016-11-01,11906.518000000002,515.844,11390.674000000003,2,1,0.04332450511560138,0.9566754948843987
2016,11,8,JUREL,2016-11-01,3041.328,3041.328,0,1,0,1,0
2016,11,8,SARDINA COMUN,2016-11-01,51071.78700000003,5718.536000000001,45353.25100000003,2,1,0.111970548436067,0.888029451563933
2016,11,10,ANCHOVETA,2016-11-01,2.5239999999999996,0,2.5239999999999996,1,0,0,1
2016,11,10,SARDINA COMUN,2016-11-01,2.425,0,2.425,1,0,0,1
2016,11,14,ANCHOVETA,2016-11-01,301.39900000000006,0,301.39900000000006,1,0,0,1
2016,11,14,SARDINA COMUN,2016-11-01,8954.148000000001,0,8954.148000000001,1,1,0,1
2016,12,5,JUREL,2016-12-01,15.05,0,15.05,1,0,0,1
2016,12,5,SARDINA COMUN,2016-12-01,6.518000000000001,0,6.518000000000001,1,0,0,1
2016,12,8,ANCHOVETA,2016-12-01,505.173,376.138,129.035,2,0,0.7445726513491417,0.2554273486508582
2016,12,8,JUREL,2016-12-01,25606.500000000004,25606.500000000004,0,1,0,1,0
2016,12,8,SARDINA COMUN,2016-12-01,14429.217000000004,2666.308,11762.909000000003,2,1,0.18478535598986412,0.8152146440101358
2016,12,10,ANCHOVETA,2016-12-01,241.525,0,241.525,1,0,0,1
2016,12,10,SARDINA COMUN,2016-12-01,122.59400000000002,0,122.59400000000002,1,0,0,1
2016,12,14,ANCHOVETA,2016-12-01,225.433,0,225.433,1,0,0,1
2016,12,14,SARDINA COMUN,2016-12-01,10943.232999999997,0,10943.232999999997,1,1,0,1
2017,1,5,JUREL,2017-01-01,6.15,0,6.15,1,0,0,1
2017,1,5,SARDINA COMUN,2017-01-01,21.329999999999995,0,21.329999999999995,1,0,0,1
2017,1,8,ANCHOVETA,2017-01-01,0.011,0,0.011,1,0,0,1
2017,1,8,JUREL,2017-01-01,16891.037999999997,9054.778,7836.259999999998,2,1,0.5360699561507115,0.4639300438492886
2017,1,8,SARDINA COMUN,2017-01-01,0.10300000000000001,0,0.10300000000000001,1,0,0,1
2017,1,10,ANCHOVETA,2017-01-01,46.96,0,46.96,1,0,0,1
2017,1,10,SARDINA COMUN,2017-01-01,180.938,0,180.938,1,0,0,1
2017,1,14,SARDINA COMUN,2017-01-01,0.161,0,0.161,1,0,0,1
2017,2,5,JUREL,2017-02-01,0.65,0,0.65,1,0,0,1
2017,2,5,SARDINA COMUN,2017-02-01,17,0,17,1,0,0,1
2017,2,8,ANCHOVETA,2017-02-01,515.969,515.855,0.114,2,0,0.999779056493704,2.2094350629592085e-4
2017,2,8,JUREL,2017-02-01,3974.7760000000003,3974.7760000000003,0,1,0,1,0
2017,2,8,SARDINA COMUN,2017-02-01,7532.133000000001,7531.964000000001,0.16900000000000004,2,0,0.9999775627966209,2.2437203379175597e-5
2017,2,9,ANCHOVETA,2017-02-01,0.3,0,0.3,1,0,0,1
2017,2,9,SARDINA COMUN,2017-02-01,0.55,0,0.55,1,0,0,1
2017,2,10,ANCHOVETA,2017-02-01,311.27900000000005,0,311.27900000000005,1,0,0,1
2017,2,10,SARDINA COMUN,2017-02-01,2251.518,0,2251.518,1,0,0,1
2017,2,14,ANCHOVETA,2017-02-01,513.5449999999998,87.75999999999999,425.7849999999999,2,0,0.17089057434109964,0.8291094256589004
2017,2,14,JUREL,2017-02-01,36.803999999999995,0,36.803999999999995,1,0,0,1
2017,2,14,SARDINA COMUN,2017-02-01,10804.358,562.935,10241.423,2,1,0.052102586752493754,0.9478974132475063
2017,3,5,ANCHOVETA,2017-03-01,68.844,0,68.844,1,0,0,1
2017,3,5,JUREL,2017-03-01,2.325,0,2.325,1,0,0,1
2017,3,5,SARDINA COMUN,2017-03-01,456.58099999999996,0,456.58099999999996,1,0,0,1
2017,3,8,ANCHOVETA,2017-03-01,13024.406000000003,170.201,12854.205000000004,2,1,0.013067851232524536,0.9869321487674755
2017,3,8,JUREL,2017-03-01,38018.313,37945.299,73.014,2,0,0.9980795044745935,0.0019204955254064006
2017,3,8,SARDINA COMUN,2017-03-01,159219.4409999997,500.524,158718.9169999997,2,1,0.003143611087040564,0.9968563889129594
2017,3,9,ANCHOVETA,2017-03-01,0.058,0,0.058,1,0,0,1
2017,3,9,SARDINA COMUN,2017-03-01,1.076,0,1.076,1,0,0,1
2017,3,10,ANCHOVETA,2017-03-01,127.94200000000001,0,127.94200000000001,1,0,0,1
2017,3,10,JUREL,2017-03-01,5,0,5,1,0,0,1
2017,3,10,SARDINA COMUN,2017-03-01,1174.966,0,1174.966,1,0,0,1
2017,3,14,ANCHOVETA,2017-03-01,672.01,0,672.01,1,0,0,1
2017,3,14,JUREL,2017-03-01,955.1600000000002,0,955.1600000000002,1,1,0,1
2017,3,14,SARDINA COMUN,2017-03-01,8804.454000000002,0,8804.454000000002,1,1,0,1
2017,4,5,ANCHOVETA,2017-04-01,522.129,0,522.129,1,0,0,1
2017,4,5,JUREL,2017-04-01,1.7,0,1.7,1,0,0,1
2017,4,5,SARDINA COMUN,2017-04-01,1010.6919999999999,0,1010.6919999999999,1,0,0,1
2017,4,8,ANCHOVETA,2017-04-01,5362.295999999999,22.888,5339.407999999999,2,1,0.004268320883442467,0.9957316791165576
2017,4,8,JUREL,2017-04-01,53284.055000000044,53221.42000000004,62.635000000000005,2,0,0.9988245076317859,0.0011754923682140924
2017,4,8,SARDINA COMUN,2017-04-01,27038.325999999983,0,27038.325999999983,1,1,0,1
2017,4,10,ANCHOVETA,2017-04-01,5.140000000000001,0,5.140000000000001,1,0,0,1
2017,4,10,SARDINA COMUN,2017-04-01,2,0,2,1,0,0,1
2017,4,14,ANCHOVETA,2017-04-01,310.67499999999995,0,310.67499999999995,1,0,0,1
2017,4,14,SARDINA COMUN,2017-04-01,6214.090000000001,0,6214.090000000001,1,0,0,1
2017,5,5,ANCHOVETA,2017-05-01,2543.290000000001,0,2543.290000000001,1,1,0,1
2017,5,5,JUREL,2017-05-01,84.87700000000001,0,84.87700000000001,1,0,0,1
2017,5,5,SARDINA COMUN,2017-05-01,1085.6780000000003,0,1085.6780000000003,1,0,0,1
2017,5,8,ANCHOVETA,2017-05-01,5808.296999999999,356.392,5451.904999999999,2,1,0.06135912127083035,0.9386408787291697
2017,5,8,JUREL,2017-05-01,70210.15200000005,70042.06700000004,168.085,2,0,0.997605972993763,0.0023940270062369315
2017,5,8,SARDINA COMUN,2017-05-01,19169.43500000003,47.353,19122.08200000003,2,1,0.00247023451656243,0.9975297654834376
2017,5,9,ANCHOVETA,2017-05-01,0.07,0,0.07,1,0,0,1
2017,5,9,SARDINA COMUN,2017-05-01,2.08,0,2.08,1,0,0,1
2017,5,10,ANCHOVETA,2017-05-01,149.332,0,149.332,1,0,0,1
2017,5,10,SARDINA COMUN,2017-05-01,1336.7259999999999,0,1336.7259999999999,1,0,0,1
2017,5,14,ANCHOVETA,2017-05-01,267.429,0,267.429,1,0,0,1
2017,5,14,SARDINA COMUN,2017-05-01,9355.693999999996,0,9355.693999999996,1,1,0,1
2017,6,5,ANCHOVETA,2017-06-01,460.27799999999996,0,460.27799999999996,1,0,0,1
2017,6,5,SARDINA COMUN,2017-06-01,488.043,0,488.043,1,0,0,1
2017,6,8,ANCHOVETA,2017-06-01,1219.968,0,1219.968,1,0,0,1
2017,6,8,JUREL,2017-06-01,28097.368999999977,27953.60999999998,143.759,2,0,0.994883542298925,0.005116457701075147
2017,6,8,SARDINA COMUN,2017-06-01,8639.339000000002,0,8639.339000000002,1,1,0,1
2017,6,10,ANCHOVETA,2017-06-01,242.80400000000006,0,242.80400000000006,1,0,0,1
2017,6,10,SARDINA COMUN,2017-06-01,440.615,0,440.615,1,0,0,1
2017,6,14,ANCHOVETA,2017-06-01,152.766,0,152.766,1,0,0,1
2017,6,14,SARDINA COMUN,2017-06-01,3446.725000000001,0,3446.725000000001,1,0,0,1
2017,7,5,JUREL,2017-07-01,0.15,0,0.15,1,0,0,1
2017,7,5,SARDINA COMUN,2017-07-01,3.6,0,3.6,1,0,0,1
2017,7,8,ANCHOVETA,2017-07-01,1268.2199999999998,0,1268.2199999999998,1,0,0,1
2017,7,8,JUREL,2017-07-01,39116.927,38917.289000000004,199.63800000000003,2,0,0.9948963782354376,0.005103621764562437
2017,7,8,SARDINA COMUN,2017-07-01,10521.101999999997,0,10521.101999999997,1,1,0,1
2017,7,10,ANCHOVETA,2017-07-01,230.48499999999999,0,230.48499999999999,1,0,0,1
2017,7,10,SARDINA COMUN,2017-07-01,240.12000000000006,0,240.12000000000006,1,0,0,1
2017,7,14,ANCHOVETA,2017-07-01,201.123,0,201.123,1,0,0,1
2017,7,14,SARDINA COMUN,2017-07-01,2161.7119999999995,0,2161.7119999999995,1,0,0,1
2017,8,5,SARDINA COMUN,2017-08-01,4.470000000000001,0,4.470000000000001,1,0,0,1
2017,8,8,JUREL,2017-08-01,19115.254000000008,19009.95400000001,105.29999999999998,2,0,0.9944913104476666,0.005508689552333437
2017,8,10,ANCHOVETA,2017-08-01,93.338,0,93.338,1,0,0,1
2017,8,10,SARDINA COMUN,2017-08-01,88.89199999999997,0,88.89199999999997,1,0,0,1
2017,9,5,JUREL,2017-09-01,110.841,0,110.841,1,0,0,1
2017,9,5,SARDINA COMUN,2017-09-01,12.280000000000001,0,12.280000000000001,1,0,0,1
2017,9,8,ANCHOVETA,2017-09-01,0.198,0,0.198,1,0,0,1
2017,9,8,JUREL,2017-09-01,4464.796,4461.796,3,2,0,0.9993280768035091,6.719231964909482e-4
2017,9,8,SARDINA COMUN,2017-09-01,0.6150000000000002,0,0.6150000000000002,1,0,0,1
2017,9,10,ANCHOVETA,2017-09-01,17.71,0,17.71,1,0,0,1
2017,9,10,JUREL,2017-09-01,1.22,0,1.22,1,0,0,1
2017,9,10,SARDINA COMUN,2017-09-01,11.52,0,11.52,1,0,0,1
2017,9,14,ANCHOVETA,2017-09-01,0.136,0,0.136,1,0,0,1
2017,9,14,SARDINA COMUN,2017-09-01,0.37999999999999995,0,0.37999999999999995,1,0,0,1
2017,10,5,JUREL,2017-10-01,3,0,3,1,0,0,1
2017,10,5,SARDINA COMUN,2017-10-01,8.874,0,8.874,1,0,0,1
2017,10,8,ANCHOVETA,2017-10-01,2871.225,1030.732,1840.493,2,0,0.35898684359463295,0.641013156405367
2017,10,8,SARDINA COMUN,2017-10-01,14886.659,11123.770999999999,3762.888,2,0,0.7472308595232818,0.2527691404767181
2017,10,10,ANCHOVETA,2017-10-01,4.426,0,4.426,1,0,0,1
2017,10,10,SARDINA COMUN,2017-10-01,35.464,0,35.464,1,0,0,1
2017,10,14,ANCHOVETA,2017-10-01,168.19,0,168.19,1,0,0,1
2017,10,14,SARDINA COMUN,2017-10-01,5693.7699999999995,0,5693.7699999999995,1,0,0,1
2017,11,5,ANCHOVETA,2017-11-01,85.795,0,85.795,1,0,0,1
2017,11,5,JUREL,2017-11-01,8.713999999999999,0,8.713999999999999,1,0,0,1
2017,11,5,SARDINA COMUN,2017-11-01,184.78100000000003,0,184.78100000000003,1,0,0,1
2017,11,8,ANCHOVETA,2017-11-01,15138.645000000006,1087.67,14050.975000000006,2,1,0.07184724920889549,0.9281527507911045
2017,11,8,SARDINA COMUN,2017-11-01,21539.331000000027,2905.9799999999996,18633.351000000028,2,1,0.13491505376838286,0.8650849462316171
2017,11,10,ANCHOVETA,2017-11-01,2.2,0,2.2,1,0,0,1
2017,11,10,SARDINA COMUN,2017-11-01,18.441000000000003,0,18.441000000000003,1,0,0,1
2017,11,14,ANCHOVETA,2017-11-01,250.71799999999996,0,250.71799999999996,1,0,0,1
2017,11,14,SARDINA COMUN,2017-11-01,6977.837000000004,0,6977.837000000004,1,0,0,1
2017,12,5,JUREL,2017-12-01,15.18,0,15.18,1,0,0,1
2017,12,5,SARDINA COMUN,2017-12-01,4.795,0,4.795,1,0,0,1
2017,12,8,ANCHOVETA,2017-12-01,4299.402000000001,0,4299.402000000001,1,1,0,1
2017,12,8,JUREL,2017-12-01,13767.690999999999,13721.646999999999,46.044,2,0,0.9966556483581742,0.003344351641825779
2017,12,8,SARDINA COMUN,2017-12-01,6915.819000000007,0,6915.819000000007,1,0,0,1
2017,12,10,ANCHOVETA,2017-12-01,243.285,0,243.285,1,0,0,1
2017,12,10,JUREL,2017-12-01,15.573,0,15.573,1,0,0,1
2017,12,10,SARDINA COMUN,2017-12-01,232.22700000000003,0,232.22700000000003,1,0,0,1
2017,12,14,ANCHOVETA,2017-12-01,75.66399999999999,0,75.66399999999999,1,0,0,1
2017,12,14,SARDINA COMUN,2017-12-01,6751.924,0,6751.924,1,0,0,1
2018,1,5,JUREL,2018-01-01,13.049999999999999,0,13.049999999999999,1,0,0,1
2018,1,5,SARDINA COMUN,2018-01-01,23.148999999999997,0,23.148999999999997,1,0,0,1
2018,1,8,ANCHOVETA,2018-01-01,0.014,0,0.014,1,0,0,1
2018,1,8,JUREL,2018-01-01,47351.376999999986,39894.35499999999,7457.022,2,1,0.842517314755176,0.1574826852448241
2018,1,8,SARDINA COMUN,2018-01-01,0.043,0,0.043,1,0,0,1
2018,1,9,SARDINA COMUN,2018-01-01,0.004,0,0.004,1,0,0,1
2018,1,10,ANCHOVETA,2018-01-01,9.24,0,9.24,1,0,0,1
2018,1,10,JUREL,2018-01-01,32.93,0,32.93,1,0,0,1
2018,1,10,SARDINA COMUN,2018-01-01,1.7,0,1.7,1,0,0,1
2018,1,14,SARDINA COMUN,2018-01-01,0.17999999999999997,0,0.17999999999999997,1,0,0,1
2018,2,5,JUREL,2018-02-01,27.369999999999997,0,27.369999999999997,1,0,0,1
2018,2,5,SARDINA COMUN,2018-02-01,4.85,0,4.85,1,0,0,1
2018,2,8,ANCHOVETA,2018-02-01,380.598,380.427,0.17100000000000004,2,0,0.9995507070452289,4.49292954771176e-4
2018,2,8,JUREL,2018-02-01,50823.719999999994,49425.35999999999,1398.3600000000001,2,1,0.9724860753994394,0.02751392460056053
2018,2,8,SARDINA COMUN,2018-02-01,6600.905,6600.473,0.43200000000000005,2,0,0.9999345544285215,6.544557147845638e-5
2018,2,9,SARDINA COMUN,2018-02-01,0.04,0,0.04,1,0,0,1
2018,2,10,ANCHOVETA,2018-02-01,11.2,0,11.2,1,0,0,1
2018,2,10,JUREL,2018-02-01,12.5,0,12.5,1,0,0,1
2018,2,10,SARDINA COMUN,2018-02-01,33.107,0,33.107,1,0,0,1
2018,2,14,ANCHOVETA,2018-02-01,1750.1180000000006,0,1750.1180000000006,1,0,0,1
2018,2,14,SARDINA COMUN,2018-02-01,8822.609,317.165,8505.444,2,1,0.035949116638853654,0.9640508833611462
2018,3,5,ANCHOVETA,2018-03-01,837.2550000000002,0,837.2550000000002,1,0,0,1
2018,3,5,JUREL,2018-03-01,6.750000000000001,0,6.750000000000001,1,0,0,1
2018,3,5,SARDINA COMUN,2018-03-01,1780.0160000000003,0,1780.0160000000003,1,0,0,1
2018,3,8,ANCHOVETA,2018-03-01,13120.591000000004,540.303,12580.288000000004,2,1,0.0411797761244139,0.9588202238755861
2018,3,8,JUREL,2018-03-01,41463.056000000004,41463.056000000004,0,1,0,1,0
2018,3,8,SARDINA COMUN,2018-03-01,119782.16800000006,1228.394,118553.77400000006,2,1,0.010255232648652673,0.9897447673513473
2018,3,10,ANCHOVETA,2018-03-01,10.375,0,10.375,1,0,0,1
2018,3,10,JUREL,2018-03-01,12.299999999999999,0,12.299999999999999,1,0,0,1
2018,3,10,SARDINA COMUN,2018-03-01,0.53,0,0.53,1,0,0,1
2018,3,14,ANCHOVETA,2018-03-01,1500.2709999999995,0,1500.2709999999995,1,0,0,1
2018,3,14,JUREL,2018-03-01,427.2,0,427.2,1,1,0,1
2018,3,14,SARDINA COMUN,2018-03-01,7943.113,0,7943.113,1,1,0,1
2018,4,5,ANCHOVETA,2018-04-01,379.51300000000003,0,379.51300000000003,1,0,0,1
2018,4,5,SARDINA COMUN,2018-04-01,1871.977,0,1871.977,1,0,0,1
2018,4,8,ANCHOVETA,2018-04-01,10074.789999999997,0,10074.789999999997,1,1,0,1
2018,4,8,JUREL,2018-04-01,42699.91799999999,42474.59799999999,225.32000000000002,2,0,0.9947231748782281,0.005276825121771898
2018,4,8,SARDINA COMUN,2018-04-01,69435.20100000002,0,69435.20100000002,1,1,0,1
2018,4,10,ANCHOVETA,2018-04-01,1.5,0,1.5,1,0,0,1
2018,4,10,SARDINA COMUN,2018-04-01,4,0,4,1,0,0,1
2018,4,14,ANCHOVETA,2018-04-01,1443.8240000000005,0,1443.8240000000005,1,0,0,1
2018,4,14,JUREL,2018-04-01,182.095,0,182.095,1,0,0,1
2018,4,14,SARDINA COMUN,2018-04-01,5054.744000000001,0,5054.744000000001,1,0,0,1
2018,5,5,ANCHOVETA,2018-05-01,595.035,0,595.035,1,0,0,1
2018,5,5,JUREL,2018-05-01,5.5,0,5.5,1,0,0,1
2018,5,5,SARDINA COMUN,2018-05-01,1.04,0,1.04,1,0,0,1
2018,5,8,ANCHOVETA,2018-05-01,6173.609,0,6173.609,1,1,0,1
2018,5,8,JUREL,2018-05-01,65000.02299999998,64850.87099999998,149.152,2,0,0.9977053546581053,0.0022946453418947257
2018,5,8,SARDINA COMUN,2018-05-01,25932.76699999997,0,25932.76699999997,1,1,0,1
2018,5,10,ANCHOVETA,2018-05-01,17.108,0,17.108,1,0,0,1
2018,5,10,SARDINA COMUN,2018-05-01,38.369,0,38.369,1,0,0,1
2018,5,14,ANCHOVETA,2018-05-01,722.6969999999999,0,722.6969999999999,1,0,0,1
2018,5,14,SARDINA COMUN,2018-05-01,5382.951999999999,0,5382.951999999999,1,0,0,1
2018,6,8,ANCHOVETA,2018-06-01,5222.4,0,5222.4,1,1,0,1
2018,6,8,JUREL,2018-06-01,48543.682000000015,47225.61800000002,1318.0639999999999,2,1,0.97284787750546,0.02715212249454006
2018,6,8,SARDINA COMUN,2018-06-01,19177.497000000003,0,19177.497000000003,1,1,0,1
2018,6,10,ANCHOVETA,2018-06-01,9.676,0,9.676,1,0,0,1
2018,6,10,JUREL,2018-06-01,5.2,0,5.2,1,0,0,1
2018,6,10,SARDINA COMUN,2018-06-01,230.28799999999998,0,230.28799999999998,1,0,0,1
2018,6,14,ANCHOVETA,2018-06-01,365.81600000000003,0,365.81600000000003,1,0,0,1
2018,6,14,SARDINA COMUN,2018-06-01,4254.147,0,4254.147,1,0,0,1
2018,7,5,ANCHOVETA,2018-07-01,13.099,0,13.099,1,0,0,1
2018,7,5,SARDINA COMUN,2018-07-01,14.236,0,14.236,1,0,0,1
2018,7,8,JUREL,2018-07-01,44127.09000000001,42496.71700000001,1630.3729999999998,2,1,0.9630527868481698,0.036947213151830305
2018,7,8,SARDINA COMUN,2018-07-01,69.04,0,69.04,1,0,0,1
2018,7,10,ANCHOVETA,2018-07-01,2.952,0,2.952,1,0,0,1
2018,7,10,SARDINA COMUN,2018-07-01,139.921,0,139.921,1,0,0,1
2018,7,14,SARDINA COMUN,2018-07-01,1120.2820000000002,0,1120.2820000000002,1,0,0,1
2018,8,5,SARDINA COMUN,2018-08-01,10.7,0,10.7,1,0,0,1
2018,8,8,ANCHOVETA,2018-08-01,0.21000000000000002,0,0.21000000000000002,1,0,0,1
2018,8,8,JUREL,2018-08-01,14828.783,14603.475999999999,225.307,2,0,0.9848061031036734,0.015193896896326557
2018,8,8,SARDINA COMUN,2018-08-01,7.023999999999999,0,7.023999999999999,1,0,0,1
2018,8,10,ANCHOVETA,2018-08-01,0.445,0,0.445,1,0,0,1
2018,8,10,JUREL,2018-08-01,0.003,0,0.003,1,0,0,1
2018,8,10,SARDINA COMUN,2018-08-01,42.137,0,42.137,1,0,0,1
2018,8,14,ANCHOVETA,2018-08-01,0.060000000000000005,0,0.060000000000000005,1,0,0,1
2018,8,14,SARDINA COMUN,2018-08-01,0.14,0,0.14,1,0,0,1
2018,9,5,JUREL,2018-09-01,6.699999999999999,0,6.699999999999999,1,0,0,1
2018,9,8,ANCHOVETA,2018-09-01,0.048,0,0.048,1,0,0,1
2018,9,8,JUREL,2018-09-01,468.26800000000003,468.26800000000003,0,1,0,1,0
2018,9,8,SARDINA COMUN,2018-09-01,2.9539999999999997,0,2.9539999999999997,1,0,0,1
2018,9,10,ANCHOVETA,2018-09-01,98.436,0,98.436,1,0,0,1
2018,9,10,JUREL,2018-09-01,0.008,0,0.008,1,0,0,1
2018,9,10,SARDINA COMUN,2018-09-01,158.73600000000002,0,158.73600000000002,1,0,0,1
2018,9,14,SARDINA COMUN,2018-09-01,0.13,0,0.13,1,0,0,1
2018,10,5,JUREL,2018-10-01,9.215,0,9.215,1,0,0,1
2018,10,5,SARDINA COMUN,2018-10-01,0.025,0,0.025,1,0,0,1
2018,10,8,ANCHOVETA,2018-10-01,1521.0370000000003,475.379,1045.6580000000001,2,0,0.31253611845076745,0.6874638815492325
2018,10,8,JUREL,2018-10-01,21.729999999999997,0,21.729999999999997,1,0,0,1
2018,10,8,SARDINA COMUN,2018-10-01,5646.3910000000005,1986.486,3659.9050000000007,2,0,0.35181516830839377,0.6481848316916062
2018,10,10,ANCHOVETA,2018-10-01,1.213,0,1.213,1,0,0,1
2018,10,10,SARDINA COMUN,2018-10-01,0.004,0,0.004,1,0,0,1
2018,10,14,ANCHOVETA,2018-10-01,136.365,0,136.365,1,0,0,1
2018,10,14,SARDINA COMUN,2018-10-01,6809.922999999996,0,6809.922999999996,1,0,0,1
2018,11,5,ANCHOVETA,2018-11-01,51.649,0,51.649,1,0,0,1
2018,11,5,SARDINA COMUN,2018-11-01,987.1539999999998,0,987.1539999999998,1,0,0,1
2018,11,8,ANCHOVETA,2018-11-01,15687.297000000031,0,15687.297000000031,1,1,0,1
2018,11,8,JUREL,2018-11-01,12.635,0,12.635,1,0,0,1
2018,11,8,SARDINA COMUN,2018-11-01,37334.68900000007,0,37334.68900000007,1,1,0,1
2018,11,10,ANCHOVETA,2018-11-01,3.294,0,3.294,1,0,0,1
2018,11,10,SARDINA COMUN,2018-11-01,0.028,0,0.028,1,0,0,1
2018,11,14,ANCHOVETA,2018-11-01,122.245,0,122.245,1,0,0,1
2018,11,14,SARDINA COMUN,2018-11-01,8862.460000000001,0,8862.460000000001,1,1,0,1
2018,12,5,ANCHOVETA,2018-12-01,13.301,0,13.301,1,0,0,1
2018,12,5,JUREL,2018-12-01,1.25,0,1.25,1,0,0,1
2018,12,5,SARDINA COMUN,2018-12-01,51.437999999999995,0,51.437999999999995,1,0,0,1
2018,12,8,ANCHOVETA,2018-12-01,1137.8110000000001,0,1137.8110000000001,1,0,0,1
2018,12,8,JUREL,2018-12-01,48925.97000000002,47912.552000000025,1013.4180000000002,2,1,0.9792867060172747,0.020713293982725325
2018,12,8,SARDINA COMUN,2018-12-01,5848.146000000002,0,5848.146000000002,1,0,0,1
2018,12,10,ANCHOVETA,2018-12-01,230.12199999999999,0,230.12199999999999,1,0,0,1
2018,12,10,JUREL,2018-12-01,31.596999999999998,0,31.596999999999998,1,0,0,1
2018,12,10,SARDINA COMUN,2018-12-01,20.974,0,20.974,1,0,0,1
2018,12,14,ANCHOVETA,2018-12-01,35.739,0,35.739,1,0,0,1
2018,12,14,SARDINA COMUN,2018-12-01,1919.2160000000001,0,1919.2160000000001,1,0,0,1
2019,1,5,JUREL,2019-01-01,76.743,0,76.743,1,0,0,1
2019,1,5,SARDINA COMUN,2019-01-01,15.68,0,15.68,1,0,0,1
2019,1,8,JUREL,2019-01-01,51534.40599999996,42049.51499999996,9484.891,2,1,0.8159503187055265,0.18404968129447358
2019,1,8,SARDINA COMUN,2019-01-01,1.1,0,1.1,1,0,0,1
2019,1,10,ANCHOVETA,2019-01-01,199.34,0,199.34,1,0,0,1
2019,1,10,JUREL,2019-01-01,100.178,0,100.178,1,0,0,1
2019,1,10,SARDINA COMUN,2019-01-01,52.050000000000004,0,52.050000000000004,1,0,0,1
2019,2,5,JUREL,2019-02-01,21.644000000000002,0,21.644000000000002,1,0,0,1
2019,2,5,SARDINA COMUN,2019-02-01,15.834,0,15.834,1,0,0,1
2019,2,8,ANCHOVETA,2019-02-01,0.08600000000000001,0,0.08600000000000001,1,0,0,1
2019,2,8,JUREL,2019-02-01,69226.92299999997,67072.54899999997,2154.3740000000007,2,1,0.9688795354951715,0.03112046450482859
2019,2,8,SARDINA COMUN,2019-02-01,8.068,0,8.068,1,0,0,1
2019,2,9,ANCHOVETA,2019-02-01,0.09000000000000001,0,0.09000000000000001,1,0,0,1
2019,2,9,SARDINA COMUN,2019-02-01,0.26,0,0.26,1,0,0,1
2019,2,10,ANCHOVETA,2019-02-01,79.969,0,79.969,1,0,0,1
2019,2,10,JUREL,2019-02-01,37.03,0,37.03,1,0,0,1
2019,2,10,SARDINA COMUN,2019-02-01,111.87599999999999,0,111.87599999999999,1,0,0,1
2019,2,14,ANCHOVETA,2019-02-01,12.495999999999999,0,12.495999999999999,1,0,0,1
2019,2,14,JUREL,2019-02-01,340.21700000000004,0,340.21700000000004,1,0,0,1
2019,2,14,SARDINA COMUN,2019-02-01,12826.72,0,12826.72,1,1,0,1
2019,3,5,JUREL,2019-03-01,26.859,0,26.859,1,0,0,1
2019,3,5,SARDINA COMUN,2019-03-01,19.030000000000005,0,19.030000000000005,1,0,0,1
2019,3,8,ANCHOVETA,2019-03-01,31654.06500000004,0,31654.06500000004,1,1,0,1
