ANIO,MES,NM_RECURSO,PRECIO_MACRO,Q_MUESTRA_TOTAL,N_REGIONES_PRECIO,N_PLANTAS_TOTAL,CV_PRECIO_REGIONAL,N_OUTLIERS_PRECIO,FECHA,Q_MACRO,Q_INDUSTRIAL_MACRO,Q_ARTESANAL_MACRO,N_REGIONES_DESEMB,N_OUTLIERS_CANTIDAD,SHARE_INDUSTRIAL,SHARE_ARTESANAL,P_harina_FOB_CLP,Tipo_Cambio,Precio_USD,DEFLACTOR,PRECIO_REAL_MACRO,P_HARINA_REAL,SST_MACRO,CHL_A_MACRO,WIND_SPEED_MACRO,WIND_MAX_MACRO,SST_SD,CHL_A_SD,N_REGIONES,N_DIAS,SST2,CHL_A2,WIND2,SST_X_CHL,SST_X_WIND,PRECIO_DIESEL_NOMINAL,PRECIO_DIESEL_REAL,PRECIO_DIESEL_MACRO,N_REGIONES_DIESEL,ln_SST,ln_CHL_A,ln_WIND,ln_DIESEL,SST_LAG1,CHL_A_LAG1,DIESEL_LAG1,D_DIESEL
2013,6,SARDINA COMUN,98561.07983755252,1520.738,2,3,0.05606909722794558,0,2013-06-01,10071.040999999996,3301.308,6769.732999999998,4,0,0.3278020613757804,0.6721979386242197,898908.7250000001,502.886,1787.5,0.6090155580841831,161836.71915969116,1476002.8919913827,11.52391527824104,1.76325749123466,8.259731402872385,10.151829681019866,0.7173699479620499,1.2832955851739531,6,270,132.8006233400773,3.109076980395147,68.22316284759621,20.319629942712066,95.1844449077284,611.0229100455533,1003.2960602315069,1003.2960602315069,8,3.4507464729557857,0.5728182456701063,2.123426297737452,6.911045919113837,11.52391527824104,1.76325749123466,1003.2960602315069,0
2014,2,ANCHOVETA,88495,615.568,1,1,NA,0,2014-02-01,702.9739999999999,3.486,699.4879999999999,3,0,0.00495893162478271,0.9950410683752172,848245.005,554.4085,1530,0.6262715136402804,141304.52698640546,1354436.5127985324,14.235379237884658,6.328009423388913,7.629887064429443,9.578193417753214,1.3867464231877131,6.536738120119028,6,252,202.6460220463976,40.04370326249888,58.21517661594775,90.081613962849,108.61433590438362,677.0629777998582,1081.101348302346,1081.101348302346,8,3.533259590002095,1.8465647480755936,2.045094252457602,6.985735567455793,11.52391527824104,1.76325749123466,1003.2960602315069,77.80528807083908
2014,2,SARDINA COMUN,88498.77288236952,12444.132999999996,2,2,0.01325837582612685,0,2014-02-01,16066.774000000009,83.224,15983.550000000008,4,1,0.00517988240825444,0.9948201175917456,848245.005,554.4085,1530,0.6262715136402804,141310.55134211594,1354436.5127985324,14.235379237884658,6.328009423388913,7.629887064429443,9.578193417753214,1.3867464231877131,6.536738120119028,6,252,202.6460220463976,40.04370326249888,58.21517661594775,90.081613962849,108.61433590438362,677.0629777998582,1081.101348302346,1081.101348302346,8,3.533259590002095,1.8465647480755936,2.045094252457602,6.985735567455793,14.235379237884658,6.328009423388913,1081.101348302346,0
2014,3,ANCHOVETA,90029.25676472133,2663.82,3,5,0.04989174159268227,0,2014-03-01,10666.090999999997,497.58,10168.510999999997,5,1,0.04665064267687198,0.953349357323128,902149.3333333328,563.843333333333,1600,0.6312816857494027,142613.4462586958,1429075.725937431,13.014946907293163,4.707411579797402,7.015643513457343,8.868033055313548,1.258742225019464,4.407064446056352,6,279,169.38884299965991,22.15972378161067,49.21925390791609,61.26671178184023,91.308227848143,700.8449372107777,1110.193679036951,1110.193679036951,8,3.49696039550631,1.5512602550636971,1.9622956720699865,7.012289764704409,14.235379237884658,6.328009423388913,1081.101348302346,29.092330734604957
2014,3,SARDINA COMUN,88099.33058564345,64208.725999999995,4,7,0.04643643276711872,0,2014-03-01,196372.08499999964,7321.98,189050.10499999963,5,3,0.03728625685264793,0.962713743147352,902149.3333333328,563.843333333333,1600,0.6312816857494027,139556.2909148229,1429075.725937431,13.014946907293163,4.707411579797402,7.015643513457343,8.868033055313548,1.258742225019464,4.407064446056352,6,279,169.38884299965991,22.15972378161067,49.21925390791609,61.26671178184023,91.308227848143,700.8449372107777,1110.193679036951,1110.193679036951,8,3.49696039550631,1.5512602550636971,1.9622956720699865,7.012289764704409,13.014946907293163,4.707411579797402,1110.193679036951,0
2014,4,ANCHOVETA,93945.84877674106,5722.009999999999,3,5,0.06412972744502612,0,2014-04-01,27781.904000000035,208.384,27573.52000000004,4,1,0.00750070981456129,0.9924992901854388,899904.9452380945,554.640952380952,1622.5,0.6350693758638991,147930.05669489954,1417018.3281376678,12.625779115820356,3.7881777019174327,6.4962222619837124,8.472964714608718,0.6239668631351902,4.2553194163217665,6,270,159.41029828148544,14.350290301304442,42.20090367709278,47.82869491588547,82.01986736708123,685.9772432757616,1080.1611120715927,1080.1611120715927,8,3.4851027463023976,1.3345213995834533,1.8864971006098863,6.984865486836425,13.014946907293163,4.707411579797402,1110.193679036951,-30.032566965358228
2014,4,SARDINA COMUN,89767.7504385856,40355.862,4,7,0.06107777117134742,0,2014-04-01,119650.44299999996,10417.145,109233.29799999997,4,2,0.08706315445902697,0.912936845540973,899904.9452380945,554.640952380952,1622.5,0.6350693758638991,141351.0930462873,1417018.3281376678,12.625779115820356,3.7881777019174327,6.4962222619837124,8.472964714608718,0.6239668631351902,4.2553194163217665,6,270,159.41029828148544,14.350290301304442,42.20090367709278,47.82869491588547,82.01986736708123,685.9772432757616,1080.1611120715927,1080.1611120715927,8,3.4851027463023976,1.3345213995834533,1.8864971006098863,6.984865486836425,12.625779115820356,3.7881777019174327,1080.1611120715927,0
2014,5,ANCHOVETA,86496.45800546026,1014.239,3,3,0.07164758903327209,0,2014-05-01,9203.481000000002,973.4789999999998,8230.002,5,1,0.10577291353130404,0.8942270864686959,930298.35,555.402,1675,0.6369745839914907,135792.63628298198,1460495.2432645692,12.122988835593274,2.689830770843327,6.032319084358072,8.058891086373695,0.5785146384123458,4.530469875800643,6,279,146.96685830791915,7.235189575775608,36.388873535510605,32.608788404568905,73.12973691240914,705.7252368739976,1107.9331179145217,1107.9331179145217,8,3.4695719369161413,0.9931890935805344,1.813572995591504,7.010251502592285,12.625779115820356,3.7881777019174327,1080.1611120715927,27.772005842929048
2014,5,SARDINA COMUN,94918.36737857542,12182.975000000002,4,5,0.05854198464888673,0,2014-05-01,48241.11200000004,18739.271,29501.841000000026,5,2,0.3884502289250709,0.6115497710749288,930298.35,555.402,1675,0.6369745839914907,149014.37163126032,1460495.2432645692,12.122988835593274,2.689830770843327,6.032319084358072,8.058891086373695,0.5785146384123458,4.530469875800643,6,279,146.96685830791915,7.235189575775608,36.388873535510605,32.608788404568905,73.12973691240914,705.7252368739976,1107.9331179145217,1107.9331179145217,8,3.4695719369161413,0.9931890935805344,1.813572995591504,7.010251502592285,12.122988835593274,2.689830770843327,1107.9331179145217,0
2014,6,ANCHOVETA,92640.25221905214,75.708,2,2,0.09091952892861505,0,2014-06-01,1436.4690000000007,241.839,1194.6300000000008,4,0,0.1683565743500207,0.8316434256499794,1042524.3833333328,553.063333333333,1885,0.6376115585754821,145292.61738294718,1635046.2429860672,11.965422199741605,1.7574975288763528,7.026675507777459,9.303598844475086,0.9820420814849624,1.362418002215371,6,270,143.17132841806924,3.0887975640064864,49.374168691599614,21.029199948008124,84.07713911114102,686.6421134690262,1076.897217803086,1076.897217803086,8,3.464654762319844,0.5695647206978555,1.963844857495484,6.981839238807574,12.122988835593274,2.689830770843327,1107.9331179145217,-31.035900111435694
2014,6,SARDINA COMUN,97274.4438162064,7535.713999999999,3,3,0.07308958055534598,0,2014-06-01,42433.87700000003,17375.662000000004,25058.215000000026,4,2,0.4094761833805568,0.5905238166194431,1042524.3833333328,553.063333333333,1885,0.6376115585754821,152560.6656716384,1635046.2429860672,11.965422199741605,1.7574975288763528,7.026675507777459,9.303598844475086,0.9820420814849624,1.362418002215371,6,270,143.17132841806924,3.0887975640064864,49.374168691599614,21.029199948008124,84.07713911114102,686.6421134690262,1076.897217803086,1076.897217803086,8,3.464654762319844,0.5695647206978555,1.963844857495484,6.981839238807574,11.965422199741605,1.7574975288763528,1076.897217803086,0
2014,7,SARDINA COMUN,99142.0371941657,11586.871,3,3,0.09294584811082572,0,2014-07-01,41888.491999999984,12038.920999999998,29849.570999999993,3,1,0.28740402017814354,0.7125959798218566,1063944.794545455,558.208181818182,1906,0.638886781692633,155179.3526413303,1665310.3883706836,11.27060336551801,1.7583842104563396,7.428349908272173,9.631907016286824,0.7663415314913227,1.3083318198717555,6,279,127.02650022282587,3.091915031582165,55.1803823597272,19.81805100024295,83.72198547641776,700.9302864221506,1097.111892916524,1097.111892916524,8,3.442678466631151,0.5700662542127972,2.0186758821104425,7.000436454086013,11.965422199741605,1.7574975288763528,1076.897217803086,20.214675113438034
2014,8,SARDINA COMUN,119060,25.4,1,1,NA,0,2014-08-01,37.76800000000001,0,37.76800000000001,3,0,0,1,1094408.28,579.052,1890,0.6408034420377109,185798.00324011585,1707868.9161217,11.454952614942377,2.369267735534913,6.365374331723654,8.18684836332494,0.7072048454434358,2.125727510270932,6,279,131.2159394105752,5.613429602646735,40.51799038296635,27.139849642664256,72.91506134626495,690.1300983678677,1076.9762661906145,1076.9762661906145,8,3.448556446581258,0.8667927661969883,1.8664609118196336,6.9819126399503535,11.27060336551801,1.7583842104563396,1097.111892916524,-20.13562672590956
2014,10,SARDINA COMUN,118828,5387.934,2,2,0,0,2014-10-01,32348.782000000025,1879.939,30468.843000000023,3,1,0.05811467646602579,0.9418853235339744,1238958,589.98,2100,0.6523891682697527,182142.81563740876,1899108.7839271273,12.917122490324822,4.203348464907202,7.199381896537977,8.945070498102208,0.8053095155602993,3.475673337213007,6,279,166.85205343005532,17.66813831743773,51.831099692198755,54.29516699072513,92.99529781220808,692.9141297938173,1062.1177718685055,1062.1177718685055,8,3.493992962824578,1.4382576913987102,1.9877896728623676,6.968020091951372,11.454952614942377,2.369267735534913,1076.9762661906145,-14.858494322108982
2014,11,ANCHOVETA,110581.97562306712,54.97,2,2,0.32515062929869337,0,2014-11-01,2850.7519999999995,1316.548,1534.2039999999995,4,0,0.461824809734414,0.538175190265586,1415978.205,592.4595,2390,0.6523891682697527,169503.08343768088,2170450.2065161746,13.203342757304735,5.697556160522021,7.142978482544325,8.86628717055992,0.5357588737468778,4.192023962202484,6,270,174.32825996687146,32.462146202302435,51.022141602091224,75.22678686636542,94.3111932130852,672.7206857318927,1031.1647072805679,1031.1647072805679,8,3.5026505563149883,1.741790939149491,1.980032514415503,6.938444226136817,12.917122490324822,4.203348464907202,1062.1177718685055,-30.95306458793766
2014,11,SARDINA COMUN,119405.07872871828,16094.685999999998,4,4,0.20716763583033831,0,2014-11-01,44138.743999999984,7019.79,37118.95399999998,4,2,0.1590391878844582,0.8409608121155417,1415978.205,592.4595,2390,0.6523891682697527,183027.3777313025,2170450.2065161746,13.203342757304735,5.697556160522021,7.142978482544325,8.86628717055992,0.5357588737468778,4.192023962202484,6,270,174.32825996687146,32.462146202302435,51.022141602091224,75.22678686636542,94.3111932130852,672.7206857318927,1031.1647072805679,1031.1647072805679,8,3.5026505563149883,1.741790939149491,1.980032514415503,6.938444226136817,13.203342757304735,5.697556160522021,1031.1647072805679,0
2014,12,SARDINA COMUN,126110.6326067253,3515.1459999999997,4,4,0.2321397565827627,0,2014-12-01,5792.637999999999,330.949,5461.6889999999985,4,0,0.05713269153018022,0.9428673084698196,1473457.276,612.919,2404,0.6497796115966737,194082.16317658752,2267626.206952448,13.92032422827563,7.453312759425358,7.594088229640933,9.443250180765942,1.0569870049841772,5.972255549400753,6,279,193.77542662031752,55.55187108981284,57.67017603957096,103.7525301859447,105.71217037473347,650.1853876337982,1000.6244825628298,1000.6244825628298,8,3.5240143694946355,2.0099993852739964,2.0404522715948628,6.908379566636872,13.203342757304735,5.697556160522021,1031.1647072805679,-30.540224717738056
2015,3,SARDINA COMUN,128093.1463919342,3856.216964,1,2,NA,0,2015-03-01,79484.26,36244.96999999999,43239.29000000001,5,3,0.4560018549584533,0.5439981450415468,1330333.8298590914,628.503181818182,2116.67,0.6569492954257421,194981.78517555492,2025017.5152360215,14.516772674081151,4.881776571402071,5.793030224154519,7.781284359283379,0.8809463948957579,4.005506777171112,6,279,210.7366888709492,23.831742493090157,33.559199177967756,70.86764073269916,84.09610285813253,520.6296565862299,792.4959509224087,792.4959509224087,8,3.541445370363779,1.5875555445419482,1.7737703346657223,6.675187396492212,13.92032422827563,7.453312759425358,1000.6244825628298,-208.1285316404211
2015,4,SARDINA COMUN,114179.71785906445,10997.323,1,2,NA,0,2015-04-01,102946.97500000006,4245.856,98701.11900000008,4,1,0.04124313511883178,0.9587568648811684,1207325.0438095238,614.727619047619,1964,0.6608909911982966,172766.3402583823,1826814.194607886,14.220827027331524,4.231480707581139,6.275364903220672,8.424877934779289,0.8696598378435224,4.124101508962626,6,270,202.2319213412827,17.905428978631377,39.38020466857379,60.17515521200178,89.2408788220882,534.5689399411651,808.8609877582228,808.8609877582228,8,3.5328344361244186,1.4449124317656554,1.8524413291272492,6.6956270701035665,14.516772674081151,4.881776571402071,792.4959509224087,16.365036835814067
2015,5,SARDINA COMUN,116021.46651743492,7602.046,1,2,NA,0,2015-05-01,71163.354,1373.631,69789.723,5,1,0.01930250505056296,0.9806974949494368,1111902.2210526313,607.596842105263,1830,0.6622127731806933,175202.70102941216,1679070.936237037,13.371310836691052,2.0162583237867415,6.690775028718456,8.761190598853721,1.0370887534764948,2.354797412868415,6,279,178.79195349141156,4.06529762823932,44.766470484922465,26.960016774418193,89.46443264736497,534.125,806.5761060973331,806.5761060973331,8,3.5076965738824213,0.7061909020354944,1.915565077725229,6.692798259011822,14.220827027331524,4.231480707581139,808.8609877582228,-2.2848816608897096
2015,7,ANCHOVETA,100327.82536238852,166.39600000000002,2,2,0.12459636547801788,0,2015-07-01,997.9460000000004,36.09,961.8560000000004,4,0,0.03616428143406555,0.9638357185659344,1050788.0403409083,650.139545454545,1616.25,0.6681859323947831,150149.56241717466,1572598.2685311509,11.611976519009922,1.811061844500384,7.642537061841637,9.957251250143653,0.7214889497595598,1.4694857369728909,6,279,134.83799867803776,3.2799450046051333,58.40837274162301,21.030007612813257,88.74496090776817,554.144287698652,829.326480598888,829.326480598888,8,3.4535360525552177,0.5994197620031488,2.046729419659271,6.720613902213359,13.371310836691052,2.0162583237867415,806.5761060973331,22.750374501554916
2015,7,SARDINA COMUN,116523.71336793689,2659.842000000001,3,3,0.10127580921243838,0,2015-07-01,12892.246000000006,1732.915,11159.331000000006,4,1,0.13441529117579662,0.8655847088242034,1050788.0403409083,650.139545454545,1616.25,0.6681859323947831,174388.15712613866,1572598.2685311509,11.611976519009922,1.811061844500384,7.642537061841637,9.957251250143653,0.7214889497595598,1.4694857369728909,6,279,134.83799867803776,3.2799450046051333,58.40837274162301,21.030007612813257,88.74496090776817,554.144287698652,829.326480598888,829.326480598888,8,3.4535360525552177,0.5994197620031488,2.046729419659271,6.720613902213359,11.611976519009922,1.811061844500384,829.326480598888,0
2015,8,SARDINA COMUN,124018,883.565,1,1,NA,0,2015-08-01,4677.280000000002,1167.29,3509.9900000000016,4,0,0.24956598706940775,0.7504340129305922,1156034.3999999997,688.115714285714,1680,0.6728632339215466,184313.8304305984,1718082.2813909152,11.77248184990986,1.6396546095816475,6.906171291883265,8.924684634351323,0.8189706929911271,1.397779965606053,6,279,138.5913289064571,2.688467238722345,47.69520191283256,19.302804131420984,81.30277618606426,540.9037603989892,803.8836618349943,803.8836618349943,8,3.4586005645223667,0.5005659384741505,1.9467913737889,6.689454559498819,11.611976519009922,1.811061844500384,829.326480598888,-25.442818763893683
2015,10,ANCHOVETA,126881,9.297,1,1,NA,0,2015-10-01,1656.5610000000006,1645.1040000000007,11.457,3,0,0.993083864705254,0.00691613529474616,1269544.7142857148,685.314285714286,1852.5,0.6789324602915188,186883.09577291395,1869913.118810964,12.76296739949637,5.8883129304487785,6.702365401764996,8.687474578596,0.8998038663615677,6.030161048747015,6,279,162.89333684060713,34.67222916689028,44.921701978776454,75.15234596935069,85.54207112223904,513.686674413402,756.6093896774889,756.6093896774889,8,3.4892988348429586,1.7746663660301631,1.9172704048958975,6.628847122480749,11.77248184990986,1.6396546095816475,803.8836618349943,-47.27427215750538
